acc_table,id,1
acc_table,Datetimehccu,1
acc_table,DatetimeSMU1,1
acc_table,Ld1_Total_imp_kWh,1
acc_table,Gen1_Run_hour_h,1
acc_table,Gen2_Run_hour_h,1
acc_table,Gen3_Run_hour_h,1
acc_table,Gen4_Run_hour_h,1
acc_table,Gen5_Run_hour_h,1
alarm_hccu_table,id,1
alarm_hccu_table,DatetimeServer,1
alarm_hccu_table,DatetimeDell,1
alarm_hccu_table,Datetimehccu,1
alarm_hccu_table,ISC_comm_fail,1
alarm_hccu_table,ISC_Standby,1
alarm_hccu_table,ISC_Running,0
alarm_hccu_table,ISC_Fault,0
alarm_hccu_table,BDI1_comm_fail,0
alarm_hccu_table,BDI1_Standby,0
alarm_hccu_table,BDI1_Running,0
alarm_hccu_table,BDI1_Fault,0
alarm_hccu_table,BDI2_comm_fail,0
alarm_hccu_table,BDI2_Standby,0
alarm_hccu_table,BDI2_Running,0
alarm_hccu_table,BDI2_Fault,0
alarm_hccu_table,BDI3_comm_fail,0
alarm_hccu_table,BDI3_Standby,0
alarm_hccu_table,BDI3_Running,0
alarm_hccu_table,BDI3_Fault,0
alarm_hccu_table,BDI4_comm_fail,0
alarm_hccu_table,BDI4_Standby,0
alarm_hccu_table,BDI4_Running,0
alarm_hccu_table,BDI4_Fault,0
alarm_hccu_table,SCM1_comm_fail,0
alarm_hccu_table,SCM1_Run_Charger,0
alarm_hccu_table,SCM1_Standby,0
alarm_hccu_table,SCM1_Running,0
alarm_hccu_table,SCM1_Fault,0
alarm_hccu_table,SCM2_comm_fail,0
alarm_hccu_table,SCM2_Run_Charger,0
alarm_hccu_table,SCM2_Standby,0
alarm_hccu_table,SCM2_Running,0
alarm_hccu_table,SCM2_Fault,0
alarm_hccu_table,SCM3_comm_fail,0
alarm_hccu_table,SCM3_Run_Charger,0
alarm_hccu_table,SCM3_Standby,0
alarm_hccu_table,SCM3_Running,0
alarm_hccu_table,SCM3_Fault,0
alarm_hccu_table,SCM4_comm_fail,0
alarm_hccu_table,SCM4_Run_Charger,0
alarm_hccu_table,SCM4_Standby,0
alarm_hccu_table,SCM4_Running,0
alarm_hccu_table,SCM4_Fault,0
alarm_hccu_table,SCM5_comm_fail,0
alarm_hccu_table,SCM5_Run_Charger,0
alarm_hccu_table,SCM5_Standby,0
alarm_hccu_table,SCM5_Running,0
alarm_hccu_table,SCM5_Fault,0
alarm_hccu_table,SCM6_comm_fail,0
alarm_hccu_table,SCM6_Run_Charger,0
alarm_hccu_table,SCM6_Standby,0
alarm_hccu_table,SCM6_Running,0
alarm_hccu_table,SCM6_Fault,0
alarm_hccu_table,SCM7_comm_fail,0
alarm_hccu_table,SCM7_Run_Charger,0
alarm_hccu_table,SCM7_Standby,0
alarm_hccu_table,SCM7_Running,0
alarm_hccu_table,SCM7_Fault,0
alarm_hccu_table,SCM8_comm_fail,0
alarm_hccu_table,SCM8_Run_Charger,0
alarm_hccu_table,SCM8_Standby,0
alarm_hccu_table,SCM8_Running,0
alarm_hccu_table,SCM8_Fault,0
alarm_hccu_table,SCM9_comm_fail,0
alarm_hccu_table,SCM9_Run_Charger,0
alarm_hccu_table,SCM9_Standby,0
alarm_hccu_table,SCM9_Running,0
alarm_hccu_table,SCM9_Fault,0
alarm_hccu_table,SCM10_comm_fail,0
alarm_hccu_table,SCM10_Run_Charger,0
alarm_hccu_table,SCM10_Standby,0
alarm_hccu_table,SCM10_Running,0
alarm_hccu_table,SCM10_Fault,0
alarm_hccu_table,SCM11_comm_fail,0
alarm_hccu_table,SCM11_Run_Charger,0
alarm_hccu_table,SCM11_Standby,0
alarm_hccu_table,SCM11_Running,0
alarm_hccu_table,SCM11_Fault,0
alarm_hccu_table,SCM12_comm_fail,0
alarm_hccu_table,SCM12_Run_Charger,0
alarm_hccu_table,SCM12_Standby,0
alarm_hccu_table,SCM12_Running,0
alarm_hccu_table,SCM12_Fault,0
alarm_hccu_table,SCM13_comm_fail,0
alarm_hccu_table,SCM13_Run_Charger,0
alarm_hccu_table,SCM13_Standby,0
alarm_hccu_table,SCM13_Running,0
alarm_hccu_table,SCM13_Fault,0
alarm_hccu_table,SCM14_comm_fail,0
alarm_hccu_table,SCM14_Run_Charger,0
alarm_hccu_table,SCM14_Standby,0
alarm_hccu_table,SCM14_Running,0
alarm_hccu_table,SCM14_Fault,0
alarm_hccu_table,SCM15_comm_fail,0
alarm_hccu_table,SCM15_Run_Charger,0
alarm_hccu_table,SCM15_Standby,0
alarm_hccu_table,SCM15_Running,0
alarm_hccu_table,SCM15_Fault,0
alarm_hccu_table,GTP1_comm_fail,0
alarm_hccu_table,GTP1_Standby,0
alarm_hccu_table,GTP1_Running,0
alarm_hccu_table,GTP1_Fault,0
alarm_hccu_table,GTP2_comm_fail,0
alarm_hccu_table,GTP2_Standby,0
alarm_hccu_table,GTP2_Running,0
alarm_hccu_table,GTP2_Fault,0
alarm_hccu_table,GTP3_comm_fail,0
alarm_hccu_table,GTP3_Standby,0
alarm_hccu_table,GTP3_Running,0
alarm_hccu_table,GTP3_Fault,0
alarm_hccu_table,GTP4_comm_fail,0
alarm_hccu_table,GTP4_Standby,0
alarm_hccu_table,GTP4_Running,0
alarm_hccu_table,GTP4_Fault,0
alarm_hccu_table,GTP5_comm_fail,0
alarm_hccu_table,GTP5_Standby,0
alarm_hccu_table,GTP5_Running,0
alarm_hccu_table,GTP5_Fault,0
alarm_hccu_table,GTP6_comm_fail,0
alarm_hccu_table,GTP6_Standby,0
alarm_hccu_table,GTP6_Running,0
alarm_hccu_table,GTP6_Fault,0
alarm_hccu_table,OPM_comm_fail,0
alarm_hccu_table,SMU_RM_comm_fail,0
alarm_hccu_table,G4300TL_M_comm_fail,0
alarm_hccu_table,Ld1_comm_fail,0
alarm_hccu_table,Gen_controller_comm1_fail,0
alarm_hccu_table,Gen_controller_comm2_fail,0
alarm_hccu_table,Gen_controller_comm3_fail,0
alarm_hccu_table,Gen_controller_comm4_fail,0
alarm_hccu_table,Gen_controller_comm5_fail,0
alarm_hccu_table,MET_ONE_comm_fail,0
alarm_hccu_table,Hccu_comm_fail,0
alarm_hccu_table,LBM1_comm_fail,0
alarm_hccu_table,LBM2_comm_fail,0
alarm_hccu_table,LBM3_comm_fail,0
alarm_hccu_table,LBM4_comm_fail,0
alarm_hccu_table,LBM5_comm_fail,0
alarm_hccu_table,LBM6_comm_fail,0
alarm_hccu_table,LBM7_comm_fail,0
alarm_hccu_table,LBM8_comm_fail,0
alarm_hccu_table,LBM9_comm_fail,0
alarm_hccu_table,LBM10_comm_fail,0
alarm_hccu_table,LBM11_comm_fail,0
alarm_hccu_table,LBM12_comm_fail,0
alarm_hccu_table,LBM13_comm_fail,0
alarm_hccu_table,LBM14_comm_fail,0
alarm_hccu_table,LBM15_comm_fail,0
alarm_hccu_table,LBM16_comm_fail,0
alarm_hccu_table,LBM17_comm_fail,0
alarm_hccu_table,LBM18_comm_fail,0
alarm_hccu_table,LBM19_comm_fail,0
alarm_hccu_table,LBM20_comm_fail,0
alarm_hccu_table,LBM21_comm_fail,0
alarm_hccu_table,LBM22_comm_fail,0
alarm_hccu_table,LBM23_comm_fail,0
alarm_hccu_table,LBM24_comm_fail,0
alarm_hccu_table,LBM25_comm_fail,0
alarm_hccu_table,LBM26_comm_fail,0
alarm_hccu_table,LBM27_comm_fail,0
alarm_hccu_table,LBM28_comm_fail,0
alarm_hccu_table,LBM29_comm_fail,0
alarm_hccu_table,LBM30_comm_fail,0
alarm_hccu_table,LBM31_comm_fail,0
alarm_hccu_table,LBM32_comm_fail,0
alarm_hccu_table,LBM33_comm_fail,0
alarm_hccu_table,LBM34_comm_fail,0
alarm_hccu_table,LBM35_comm_fail,0
alarm_hccu_table,LBM36_comm_fail,0
alarm_hccu_table,LBM37_comm_fail,0
alarm_hccu_table,LBM38_comm_fail,0
alarm_hccu_table,LBM39_comm_fail,0
alarm_hccu_table,LBM40_comm_fail,0
alarm_hccu_table,LBM41_comm_fail,0
alarm_hccu_table,LBM42_comm_fail,0
alarm_hccu_table,LBM43_comm_fail,0
alarm_hccu_table,LBM44_comm_fail,0
alarm_hccu_table,LBM45_comm_fail,0
alarm_hccu_table,LBM46_comm_fail,0
alarm_hccu_table,LBM47_comm_fail,0
alarm_hccu_table,LBM48_comm_fail,0
alarm_hccu_table,LBM49_comm_fail,0
alarm_hccu_table,LBM50_comm_fail,0
alarm_hccu_table,LBM51_comm_fail,0
alarm_hccu_table,LBM52_comm_fail,0
alarm_hccu_table,LBM53_comm_fail,0
alarm_hccu_table,LBM54_comm_fail,0
alarm_hccu_table,LBM55_comm_fail,0
alarm_hccu_table,LBM56_comm_fail,0
alarm_hccu_table,LBM57_comm_fail,0
alarm_hccu_table,LBM58_comm_fail,0
alarm_hccu_table,LBM59_comm_fail,0
alarm_hccu_table,LBM60_comm_fail,0
alarm_hccu_table,LBM61_comm_fail,0
alarm_hccu_table,LBM62_comm_fail,0
alarm_hccu_table,LBM63_comm_fail,0
alarm_hccu_table,LBM64_comm_fail,0
alarm_hccu_table,LBM65_comm_fail,0
alarm_hccu_table,LBM66_comm_fail,0
alarm_hccu_table,LBM67_comm_fail,0
alarm_hccu_table,LBM68_comm_fail,0
alarm_hccu_table,LBM69_comm_fail,0
alarm_hccu_table,LBM70_comm_fail,0
alarm_hccu_table,LBM71_comm_fail,0
alarm_hccu_table,LBM72_comm_fail,0
alarm_hccu_table,Status_wall_room,0
energy_hccu_table,id,1
energy_hccu_table,DatetimeServer,1
energy_hccu_table,SCMkWh,1
energy_hccu_table,GTPkWh,1
energy_hccu_table,GenkWh,1
energy_hccu_table,FrmBattkWh,1
energy_hccu_table,TLdkWh,1
energy_hccu_table,ToBattkWh,1
energy_hccu_table,Ein,1
energy_hccu_table,Euse,1
energy_hccu_table,Yr,1
energy_hccu_table,YA,1
energy_hccu_table,LC,1
energy_hccu_table,Ls,1
energy_hccu_table,Yf,1
energy_hccu_table,PR,1
energy_hccu_table,nLoad,1
energy_hccu_table,nAmean,1
energy_hccu_table,nTOT,1
energy_hccu_table,nInv,1
energy_hccu_table,REf,1
energy_hccu_table,Gen1_hr,1
energy_hccu_table,Gen2_hr,1
energy_hccu_table,Gen3_hr,1
energy_hccu_table,Gen4_hr,1
energy_hccu_table,Gen5_hr,1
energy_hccu_table,SCMkWh1,1
energy_hccu_table,SCMkWh2,1
energy_hccu_table,SCMkWh3,1
energy_hccu_table,SCMkWh4,1
energy_hccu_table,SCMkWh5,1
energy_hccu_table,SCMkWh6,1
energy_hccu_table,SCMkWh7,1
energy_hccu_table,SCMkWh8,1
energy_hccu_table,SCMkWh9,1
energy_hccu_table,SCMkWh10,1
energy_hccu_table,SCMkWh11,1
energy_hccu_table,SCMkWh12,1
energy_hccu_table,SCMkWh13,1
energy_hccu_table,SCMkWh14,1
energy_hccu_table,SCMkWh15,1
energy_hccu_table,GTPkWh1,1
energy_hccu_table,GTPkWh2,1
energy_hccu_table,GTPkWh3,1
energy_hccu_table,GTPkWh4,1
energy_hccu_table,GTPkWh5,1
energy_hccu_table,GTPkWh6,1
energy_hccu_table,G1_Today,1
energy_hccu_table,G1_Yf,1
energy_hccu_table,G1_PR,1
energy_hccu_table,DLC_kWh,1
energy_hccu_table,Yr_G,1
energy_hccu_table,GTPAckWh1,1
energy_hccu_table,GTPAckWh2,1
energy_hccu_table,GTPAckWh3,1
energy_hccu_table,GTPAckWh4,1
energy_hccu_table,GTPAckWh5,1
energy_hccu_table,GTPAckWh6,1
energy_hccu_table,Avg_Pvtemp,1
energy_hccu_table,Avg_Ambtemp,1
energy_hccu_table,Avg_LdkW,1
energy_hccu_table,Max_LdkW,1
energy_hccu_table,cal2_SCMkWh,1
energy_hccu_table,cal2_GTP_Pv_kWh,1
energy_hccu_table,cal2_GTP_Ac_kWh,1
energy_hccu_table,cal2_PvkWh,1
energy_hccu_table,cal2_GenkWh,1
energy_hccu_table,cal2_FrmBattkWh,1
energy_hccu_table,cal2_ToBattkWh,1
energy_hccu_table,cal2_TLdkWh,1
energy_hccu_table,cal2_TldkWh_plus,1
energy_hccu_table,cal2_TldkWh_minus,1
energy_hccu_table,cal2_Yr,1
energy_hccu_table,cal2_YAdc,1
energy_hccu_table,cal2_YAac,1
energy_hccu_table,cal2_ELD2,1
energy_hccu_table,cal2_SCMDC,1
energy_hccu_table,cal2_SCM_to_LD,1
energy_hccu_table,cal2_SCM_to_BAT,1
energy_hccu_table,cal2_GTP_to_BAT,1
energy_hccu_table,cal2_GTP_to_LD,1
energy_hccu_table,cal2_Ein2,1
energy_hccu_table,cal2_Euse2,1
energy_hccu_table,cal2_nLoad2,1
energy_hccu_table,cal2_YfacL,1
energy_hccu_table,cal2_YfacB,1
energy_hccu_table,cal2_Yfac,1
energy_hccu_table,cal2_PRacL,1
energy_hccu_table,cal2_PRacB,1
energy_hccu_table,cal2_PRac,1
energy_hccu_table,cal2_YfdcL,1
energy_hccu_table,cal2_YfdcB,1
energy_hccu_table,cal2_Yfdc,1
energy_hccu_table,cal2_PRdcL,1
energy_hccu_table,cal2_PRdcB,1
